name, dataset, enc, dec, sampler, epochs, lr, early_stopping, dim, hiddens, readout, est, time, micro, macro, samples, weighted, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 512, -, mean, jsd, 21-01-15 21:58:01, 0.2944, 0.0978, 0.2944, 0.169, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512], mean, jsd, 21-01-15 21:59:54, 0.2944, 0.0978, 0.2944, 0.169, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-16 17:32:44, 0.2944, 0.0652, 0.2944, 0.1345, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-16 17:32:56, 0.2944, 0.0651, 0.2944, 0.1343, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-16 17:33:37, 0.2944, 0.0652, 0.2944, 0.1345, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 09:26:14, 0.2944, 0.0652, 0.2944, 0.1345, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.03, 20, 64, -, mean, jsd, 21-01-18 11:10:23, 0.2944, 0.0652, 0.2944, 0.1345, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-18 11:11:13, 0.2944, 0.0651, 0.2944, 0.1343, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 11:12:46, 0.2944, 0.0651, 0.2944, 0.1343, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 64, -, mean, jsd, 21-01-18 11:41:51, 0.2944, 0.0651, 0.2944, 0.1343, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 64, -, mean, jsd, 21-01-18 11:42:15, 0.2944, 0.0652, 0.2944, 0.1345, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-18 11:44:56, 0.2944, 0.0651, 0.2944, 0.1343, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-18 11:47:41, 0.2944, 0.0651, 0.2944, 0.1343, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 11:51:21, 0.2944, 0.0651, 0.2944, 0.1343, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 128, -, mean, jsd, 21-01-16 17:38:59, 0.2912, 0.0731, 0.2912, 0.1432, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.03, 20, 128, -, mean, jsd, 21-01-18 11:15:22, 0.2912, 0.0731, 0.2912, 0.1432, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.03, 20, 128, [128], mean, jsd, 21-01-18 11:18:58, 0.2912, 0.0731, 0.2912, 0.1432, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-18 11:21:38, 0.2912, 0.0731, 0.2912, 0.1432, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 11:26:14, 0.2912, 0.0731, 0.2912, 0.1432, 
ss_nodemodel, cora, none, mlp, node-rand_walk-random, 500, 0.03, 20, 128, -, mean, jsd, 21-01-16 17:52:57, 0.2907, 0.0692, 0.2907, 0.1386, 
ss_nodemodel, cora, none, mlp, node-rand_walk-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-16 17:54:50, 0.2907, 0.0692, 0.2907, 0.1386, 
ss_nodemodel, cora, none, mlp, node-rand_walk-except_neighbor, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-16 18:39:19, 0.2907, 0.0692, 0.2907, 0.1386, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.03, 20, 64, -, mean, jsd, 21-01-15 21:39:18, 0.2903, 0.0824, 0.2903, 0.1537, 
ss_nodemodel, cora, none, bilinear, node-neighbor-random, 500, 0.001, 20, 128, [128, 128], mean, jsd, 21-01-15 23:20:42, 0.2903, 0.0684, 0.2903, 0.1376, 
ss_nodemodel, cora, none, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-16 00:45:25, 0.2903, 0.0684, 0.2903, 0.1376, 
ss_nodemodel, cora, none, bilinear, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128, 128, 128], mean, jsd, 21-01-16 00:52:35, 0.2903, 0.0684, 0.2903, 0.1376, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-random, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-16 02:37:40, 0.2903, 0.0686, 0.2903, 0.1382, 
ss_nodemodel, cora, none, bilinear, node-rand_walk-except_neighbor, 500, 0.001, 20, 128, [128, 128], mean, jsd, 21-01-16 09:58:52, 0.2903, 0.0686, 0.2903, 0.1382, 
ss_nodemodel, cora, none, mlp, node-rand_walk-random, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-16 17:53:33, 0.2903, 0.0684, 0.2903, 0.1377, 
ss_nodemodel, cora, none, mlp, node-rand_walk-except_neighbor, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-16 18:35:25, 0.2903, 0.0684, 0.2903, 0.1377, 
ss_nodemodel, cora, none, mlp, node-rand_walk-random, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 09:51:35, 0.2903, 0.0684, 0.2903, 0.1377, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.001, 20, 128, -, mean, jsd, 21-01-15 21:41:11, 0.2898, 0.0676, 0.2898, 0.1366, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.001, 20, 128, -, mean, jsd, 21-01-15 21:48:32, 0.2898, 0.0676, 0.2898, 0.1366, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-15 21:50:17, 0.2898, 0.0676, 0.2898, 0.1366, 
ss_nodemodel, cora, none, mlp, node-rand_walk-random, 500, 0.001, 20, 128, -, mean, jsd, 21-01-16 17:52:17, 0.2893, 0.0669, 0.2893, 0.136, 
ss_nodemodel, cora, none, mlp, node-rand_walk-except_neighbor, 500, 0.001, 20, 128, -, mean, jsd, 21-01-16 18:31:37, 0.2893, 0.0669, 0.2893, 0.136, 
ss_nodemodel, cora, none, mlp, node-rand_walk-except_neighbor, 500, 0.001, 20, 128, [128, 128], mean, jsd, 21-01-16 18:33:34, 0.2893, 0.0669, 0.2893, 0.136, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.02, 20, 128, [128, 128], mean, jsd, 21-01-16 17:33:47, 0.2889, 0.0714, 0.2889, 0.1411, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-16 17:40:37, 0.2889, 0.0714, 0.2889, 0.1411, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128], mean, jsd, 21-01-16 17:41:22, 0.2889, 0.072, 0.2889, 0.1417, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-16 17:42:22, 0.2889, 0.0714, 0.2889, 0.1411, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, -, mean, jsd, 21-01-18 11:13:45, 0.2889, 0.072, 0.2889, 0.1417, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-18 11:16:48, 0.2889, 0.072, 0.2889, 0.1417, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-18 11:18:12, 0.2889, 0.0714, 0.2889, 0.1411, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, [128, 128], mean, jsd, 21-01-18 11:20:55, 0.2889, 0.072, 0.2889, 0.1417, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 11:23:45, 0.2889, 0.072, 0.2889, 0.1417, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.02, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 11:25:28, 0.2889, 0.0714, 0.2889, 0.1411, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-16 17:39:50, 0.2884, 0.0681, 0.2884, 0.1371, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 128, -, mean, jsd, 21-01-18 09:26:49, 0.2884, 0.0681, 0.2884, 0.1371, 
ss_nodemodel, cora, none, mlp, node-neighbor-except_neighbor, 500, 0.001, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 09:29:50, 0.2884, 0.0681, 0.2884, 0.1371, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.001, 20, 128, -, mean, jsd, 21-01-18 11:13:04, 0.2884, 0.0681, 0.2884, 0.1371, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.001, 20, 128, [128], mean, jsd, 21-01-18 11:16:08, 0.2884, 0.0681, 0.2884, 0.1371, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.001, 20, 128, [128, 128], mean, jsd, 21-01-18 11:19:54, 0.2884, 0.0681, 0.2884, 0.1371, 
ss_nodemodel, cora, none, mlp, node-neighbor-random, 500, 0.001, 20, 128, [128, 128, 128], mean, jsd, 21-01-18 11:23:06, 0.2884, 0.0681, 0.2884, 0.1371, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.02, 20, 512, [512], mean, jsd, 21-01-15 21:44:32, 0.288, 0.0992, 0.288, 0.1694, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.02, 20, 512, [512, 512], mean, jsd, 21-01-15 21:45:33, 0.288, 0.0992, 0.288, 0.1694, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-15 21:40:33, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-15 21:40:46, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.01, 20, 64, [64, 64, 64], mean, jsd, 21-01-15 21:40:57, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 64, -, mean, jsd, 21-01-15 21:47:10, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.01, 20, 64, -, mean, jsd, 21-01-18 09:26:00, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 64, [64], mean, jsd, 21-01-18 09:44:15, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 64, [64, 64], mean, jsd, 21-01-18 09:49:45, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 64, [64, 64, 64], mean, jsd, 21-01-18 09:54:19, 0.2866, 0.0814, 0.2866, 0.1522, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.001, 20, 64, -, mean, jsd, 21-01-15 22:01:43, 0.2787, 0.0808, 0.2787, 0.1507, 
ss_nodemodel, cora, none, inner, node-rand_walk-random, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-15 22:03:25, 0.2787, 0.0808, 0.2787, 0.1507, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.001, 20, 64, [64], mean, jsd, 21-01-15 22:21:34, 0.2787, 0.0808, 0.2787, 0.1507, 
ss_nodemodel, cora, none, inner, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-18 09:57:56, 0.2787, 0.0798, 0.2787, 0.1498, 
ss_nodemodel, cora, none, inner, node-rand_walk-except_neighbor, 500, 0.001, 20, 64, [64, 64], mean, jsd, 21-01-18 10:20:34, 0.2787, 0.0808, 0.2787, 0.1507, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.01, 20, 128, -, mean, jsd, 21-01-19 06:09:49, 0.2546, 0.1401, 0.2573, 0.1602, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-19 06:11:24, 0.2546, 0.1401, 0.2573, 0.1602, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 06:14:23, 0.2546, 0.1401, 0.2573, 0.1602, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 06:40:19, 0.2546, 0.1401, 0.2573, 0.1602, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 64, -, mean, jsd, 21-01-19 06:34:43, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-19 06:35:42, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-19 06:36:42, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-19 06:38:03, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 64, -, mean, jsd, 21-01-19 07:02:53, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64], mean, jsd, 21-01-19 07:04:47, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64], mean, jsd, 21-01-19 07:06:52, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 64, [64, 64, 64], mean, jsd, 21-01-19 07:08:55, 0.252, 0.1214, 0.2547, 0.1502, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 64, -, mean, jsd, 21-01-19 06:34:26, 0.2506, 0.1205, 0.2532, 0.1491, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 64, [64], mean, jsd, 21-01-19 06:35:28, 0.2506, 0.1205, 0.2532, 0.1491, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-19 06:36:30, 0.2506, 0.1205, 0.2532, 0.1491, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 64, [64, 64, 64], mean, jsd, 21-01-19 06:37:42, 0.2506, 0.1205, 0.2532, 0.1491, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 64, -, mean, jsd, 21-01-19 07:02:07, 0.2506, 0.1205, 0.2532, 0.1491, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 64, [64, 64], mean, jsd, 21-01-19 07:06:15, 0.2506, 0.1205, 0.2532, 0.1491, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, -, mean, jsd, 21-01-19 06:08:52, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-19 06:16:29, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256, 256], mean, jsd, 21-01-19 06:17:29, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 256, -, mean, jsd, 21-01-19 06:46:08, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 256, [256], mean, jsd, 21-01-19 06:47:35, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-19 06:50:47, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 256, [256, 256, 256], mean, jsd, 21-01-19 06:53:39, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, -, mean, jsd, 21-01-19 07:21:42, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256], mean, jsd, 21-01-19 07:29:56, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 256, [256, 256, 256], mean, jsd, 21-01-19 07:32:51, 0.248, 0.1386, 0.2506, 0.1679, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512], mean, jsd, 21-01-19 06:19:55, 0.2468, 0.1548, 0.2494, 0.1849, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 06:22:44, 0.2468, 0.1548, 0.2494, 0.1849, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 512, -, mean, jsd, 21-01-19 06:55:40, 0.2468, 0.1548, 0.2494, 0.1849, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 07:00:15, 0.2468, 0.1548, 0.2494, 0.1849, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 512, -, mean, jsd, 21-01-19 07:35:38, 0.2468, 0.1548, 0.2494, 0.1849, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512], mean, jsd, 21-01-19 07:41:33, 0.2468, 0.1548, 0.2494, 0.1849, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 07:45:36, 0.2468, 0.1548, 0.2494, 0.1849, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 512, [512, 512], mean, jsd, 21-01-19 06:19:02, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 06:21:55, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 512, -, mean, jsd, 21-01-19 06:54:50, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 512, [512], mean, jsd, 21-01-19 06:56:48, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 512, [512, 512], mean, jsd, 21-01-19 06:58:24, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 06:59:39, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 512, -, mean, jsd, 21-01-19 07:34:30, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 512, [512], mean, jsd, 21-01-19 07:37:24, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 512, [512, 512], mean, jsd, 21-01-19 07:40:28, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 07:44:24, 0.2446, 0.1482, 0.2472, 0.1781, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 06:21:05, 0.2342, 0.1397, 0.2367, 0.1683, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 512, -, mean, jsd, 21-01-19 06:54:22, 0.2342, 0.1397, 0.2367, 0.1683, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 512, [512, 512], mean, jsd, 21-01-19 06:57:58, 0.2342, 0.1397, 0.2367, 0.1683, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 06:59:17, 0.2342, 0.1397, 0.2367, 0.1683, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 512, [512, 512], mean, jsd, 21-01-19 07:39:14, 0.2342, 0.1397, 0.2367, 0.1683, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 512, [512, 512, 512], mean, jsd, 21-01-19 07:43:18, 0.2342, 0.1397, 0.2367, 0.1683, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.02, 20, 128, [128, 128], mean, jsd, 21-01-19 06:41:27, 0.2312, 0.1439, 0.2337, 0.1685, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 128, -, mean, jsd, 21-01-19 07:10:27, 0.2312, 0.1439, 0.2337, 0.1685, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.02, 20, 128, [128], mean, jsd, 21-01-19 07:13:00, 0.2312, 0.1439, 0.2337, 0.1685, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 06:05:27, 0.2294, 0.1403, 0.2318, 0.1647, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 128, -, mean, jsd, 21-01-19 06:39:13, 0.2294, 0.1403, 0.2318, 0.1647, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-19 06:41:54, 0.2294, 0.1403, 0.2318, 0.1647, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 06:43:26, 0.2294, 0.1403, 0.2318, 0.1647, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128], mean, jsd, 21-01-19 07:15:40, 0.2294, 0.1403, 0.2318, 0.1647, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.03, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 07:18:25, 0.2294, 0.1403, 0.2318, 0.1647, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-random, 500, 0.01, 20, 256, -, mean, jsd, 21-01-19 06:16:03, 0.229, 0.142, 0.2314, 0.1682, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 256, [256], mean, jsd, 21-01-19 07:14:27, 0.229, 0.142, 0.2314, 0.1682, 
ss_nodemodel, citeseer, none, inner, node-rand_walk-except_neighbor, 500, 0.01, 20, 256, [256, 256], mean, jsd, 21-01-19 07:33:57, 0.229, 0.142, 0.2314, 0.1682, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 06:04:41, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, -, mean, jsd, 21-01-19 06:38:52, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-19 06:40:18, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, [128, 128], mean, jsd, 21-01-19 06:41:04, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 06:42:54, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128], mean, jsd, 21-01-19 07:12:15, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128], mean, jsd, 21-01-19 07:14:55, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 128, [128, 128, 128], mean, jsd, 21-01-19 07:17:43, 0.2279, 0.1386, 0.2303, 0.1627, 
ss_nodemodel, cora, none, inner, node-neighbor-random, 500, 0.01, 2000, 128, -, mean, jsd, 21-01-15 10:30:12, 0.2252, 0.1793, 0.2252, 0.2148, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 256, [256], mean, jsd, 21-01-19 06:10:55, 0.2171, 0.1015, 0.2194, 0.1258, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-except_neighbor, 500, 0.01, 20, 256, [256, 256], mean, jsd, 21-01-19 06:14:58, 0.2171, 0.1015, 0.2194, 0.1258, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 256, -, mean, jsd, 21-01-19 06:44:24, 0.2171, 0.1015, 0.2194, 0.1258, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 256, [256, 256], mean, jsd, 21-01-19 06:48:56, 0.2171, 0.1015, 0.2194, 0.1258, 
ss_nodemodel, citeseer, none, mlp, node-neighbor-random, 500, 0.01, 20, 256, [256, 256, 256], mean, jsd, 21-01-19 06:52:13, 0.2171, 0.1015, 0.2194, 0.1258, 
